id,building_num,street,street_suffix,city,zip,block,lot,office_id
51740,2215,NEWKIRK,AVE,BROOKLYN,11226,,,2
51741,2304,NEWKIRK,AVE,BROOKLYN,11226,,,2
51742,2317,NEWKIRK,AVE,BROOKLYN,11226,,,2
51743,2328,NEWKIRK,AVE,BROOKLYN,11226,,,2
51744,2401,NEWKIRK,AVE,BROOKLYN,11226,,,2
51745,2406,NEWKIRK,AVE,BROOKLYN,11226,,,2
51746,2415,NEWKIRK,AVE,BROOKLYN,11226,,,2
51747,2516,NEWKIRK,AVE,BROOKLYN,11226,,,2
51748,2522,NEWKIRK,AVE,BROOKLYN,11226,,,2
51749,2604,NEWKIRK,AVE,BROOKLYN,11226,,,2
51750,2610,NEWKIRK,AVE,BROOKLYN,11226,,,2
51751,2617,NEWKIRK,AVE,BROOKLYN,11226,,,2
51752,2701,NEWKIRK,AVE,BROOKLYN,11226,,,2
51753,2814,NEWKIRK,AVE,BROOKLYN,11226,,,2
51754,3013,NEWKIRK,AVE,BROOKLYN,11226,,,2
51755,3017,NEWKIRK,AVE,BROOKLYN,11226,,,2
51756,3019,NEWKIRK,AVE,BROOKLYN,11226,,,2
51757,3102,NEWKIRK,AVE,BROOKLYN,11226,,,2
51758,3104,NEWKIRK,AVE,BROOKLYN,11226,,,2
51759,1275,NOSTRAND,AVE,BROOKLYN,11226,,,2
51760,1277,NOSTRAND,AVE,BROOKLYN,11226,,,2
51761,1318,NOSTRAND,AVE,BROOKLYN,11226,,,2
51762,1322,NOSTRAND,AVE,BROOKLYN,11226,,,2
51763,1337,NOSTRAND,AVE,BROOKLYN,11226,,,2
51764,1359,NOSTRAND,AVE,BROOKLYN,11226,,,2
51765,1361,NOSTRAND,AVE,BROOKLYN,11226,,,2
51766,1371,NOSTRAND,AVE,BROOKLYN,11226,,,2
51767,1379,NOSTRAND,AVE,BROOKLYN,11226,,,2
51768,1487,NOSTRAND,AVE,BROOKLYN,11226,,,2
51769,1627,NOSTRAND,AVE,BROOKLYN,11226,,,2
51770,1631,NOSTRAND,AVE,BROOKLYN,11226,,,2
51771,1637,NOSTRAND,AVE,BROOKLYN,11226,,,2
51772,1639,NOSTRAND,AVE,BROOKLYN,11226,,,2
51773,1647,NOSTRAND,AVE,BROOKLYN,11226,,,2
51774,1798,NOSTRAND,AVE,BROOKLYN,11226,,,2
51775,1825,NOSTRAND,AVE,BROOKLYN,11226,,,2
51776,1904,NOSTRAND,AVE,BROOKLYN,11226,,,2
51777,41,OAKLAND,PL,BROOKLYN,11226,,,2
51778,1001,OCEAN,AVE,BROOKLYN,11226,,,2
51779,1012,OCEAN,AVE,BROOKLYN,11226,,,2
51780,1021,OCEAN,AVE,BROOKLYN,11226,,,2
51781,1030,OCEAN,AVE,BROOKLYN,11226,,,2
51782,1033,OCEAN,AVE,BROOKLYN,11226,,,2
51783,1045,OCEAN,AVE,BROOKLYN,11226,,,2
51784,1051,OCEAN,AVE,BROOKLYN,11226,,,2
51785,1060,OCEAN,AVE,BROOKLYN,11226,,,2
51786,350,OCEAN,AVE,BROOKLYN,11226,,,2
51787,365,OCEAN,AVE,BROOKLYN,11226,,,2
51788,369,OCEAN,AVE,BROOKLYN,11226,,,2
51789,373,OCEAN,AVE,BROOKLYN,11226,,,2
51790,395,OCEAN,AVE,BROOKLYN,11226,,,2
51791,407,OCEAN,AVE,BROOKLYN,11226,,,2
51792,410,OCEAN,AVE,BROOKLYN,11226,,,2
51793,411,OCEAN,AVE,BROOKLYN,11226,,,2
51794,441,OCEAN,AVE,BROOKLYN,11226,,,2
51795,446,OCEAN,AVE,BROOKLYN,11226,,,2
51796,455,OCEAN,AVE,BROOKLYN,11226,,,2
51797,465,OCEAN,AVE,BROOKLYN,11226,,,2
51798,470,OCEAN,AVE,BROOKLYN,11226,,,2
51799,475,OCEAN,AVE,BROOKLYN,11226,,,2
51800,499,OCEAN,AVE,BROOKLYN,11226,,,2
51801,505,OCEAN,AVE,BROOKLYN,11226,,,2
51802,510,OCEAN,AVE,BROOKLYN,11226,,,2
51803,522,OCEAN,AVE,BROOKLYN,11226,,,2
51804,550,OCEAN,AVE,BROOKLYN,11226,,,2
51805,555,OCEAN,AVE,BROOKLYN,11226,,,2
51806,600,OCEAN,AVE,BROOKLYN,11226,,,2
51807,601,OCEAN,AVE,BROOKLYN,11226,,,2
51808,611,OCEAN,AVE,BROOKLYN,11226,,,2
51809,612,OCEAN,AVE,BROOKLYN,11226,,,2
51810,615,OCEAN,AVE,BROOKLYN,11226,,,2
51811,645,OCEAN,AVE,BROOKLYN,11226,,,2
51812,650,OCEAN,AVE,BROOKLYN,11226,,,2
51813,659,OCEAN,AVE,BROOKLYN,11226,,,2
51814,666,OCEAN,AVE,BROOKLYN,11226,,,2
51815,667,OCEAN,AVE,BROOKLYN,11226,,,2
51816,681,OCEAN,AVE,BROOKLYN,11226,,,2
51817,682,OCEAN,AVE,BROOKLYN,11226,,,2
51818,699,OCEAN,AVE,BROOKLYN,11226,,,2
51819,700,OCEAN,AVE,BROOKLYN,11226,,,2
51820,708,OCEAN,AVE,BROOKLYN,11226,,,2
51821,716,OCEAN,AVE,BROOKLYN,11226,,,2
51822,726,OCEAN,AVE,BROOKLYN,11226,,,2
51823,734,OCEAN,AVE,BROOKLYN,11226,,,2
51824,750,OCEAN,AVE,BROOKLYN,11226,,,2
51825,755,OCEAN,AVE,BROOKLYN,11226,,,2
51826,770,OCEAN,AVE,BROOKLYN,11226,,,2
51827,781,OCEAN,AVE,BROOKLYN,11226,,,2
51828,809,OCEAN,AVE,BROOKLYN,11226,,,2
51829,810,OCEAN,AVE,BROOKLYN,11226,,,2
51830,816,OCEAN,AVE,BROOKLYN,11226,,,2
51831,822,OCEAN,AVE,BROOKLYN,11226,,,2
51832,832,OCEAN,AVE,BROOKLYN,11226,,,2
51833,855,OCEAN,AVE,BROOKLYN,11226,,,2
51834,967,OCEAN,AVE,BROOKLYN,11226,,,2
51835,975,OCEAN,AVE,BROOKLYN,11226,,,2
51836,985,OCEAN,AVE,BROOKLYN,11226,,,2
51837,1,PARADE,PL,BROOKLYN,11226,,,2
51838,19,PARADE,PL,BROOKLYN,11226,,,2
51839,25,PARADE,PL,BROOKLYN,11226,,,2
51840,55,PARADE,PL,BROOKLYN,11226,,,2
51841,115,PARKSIDE,AVE,BROOKLYN,11226,,,2
51842,121,PARKSIDE,AVE,BROOKLYN,11226,,,2
51843,160,PARKSIDE,AVE,BROOKLYN,11226,,,2
51844,170,PARKSIDE,AVE,BROOKLYN,11226,,,2
51845,188,PARKSIDE,AVE,BROOKLYN,11226,,,2
51846,225,PARKSIDE,AVE,BROOKLYN,11226,,,2
51847,260,PARKSIDE,AVE,BROOKLYN,11226,,,2
51848,263,PARKSIDE,AVE,BROOKLYN,11226,,,2
51849,270,PARKSIDE,AVE,BROOKLYN,11226,,,2
51850,271,PARKSIDE,AVE,BROOKLYN,11226,,,2
51851,280,PARKSIDE,AVE,BROOKLYN,11226,,,2
51852,295,PARKSIDE,AVE,BROOKLYN,11226,,,2
51853,390,PARKSIDE,AVE,BROOKLYN,11226,,,2
51854,530,PARKSIDE,AVE,BROOKLYN,11226,,,2
51855,535,PARKSIDE,AVE,BROOKLYN,11226,,,2
51856,542,PARKSIDE,AVE,BROOKLYN,11226,,,2
51857,552,PARKSIDE,AVE,BROOKLYN,11226,,,2
51858,558,PARKSIDE,AVE,BROOKLYN,11226,,,2
51859,566,PARKSIDE,AVE,BROOKLYN,11226,,,2
51860,590,PARKSIDE,AVE,BROOKLYN,11226,,,2
51861,2016,REGENT,PL,BROOKLYN,11226,,,2
51862,2102,REGENT,PL,BROOKLYN,11226,,,2
51863,2108,REGENT,PL,BROOKLYN,11226,,,2
51864,2112,REGENT,PL,BROOKLYN,11226,,,2
51865,2116,REGENT,PL,BROOKLYN,11226,,,2
51866,1041,ROGERS,AVE,BROOKLYN,11226,,,2
51867,1043,ROGERS,AVE,BROOKLYN,11226,,,2
51868,1049,ROGERS,AVE,BROOKLYN,11226,,,2
51869,1060,ROGERS,AVE,BROOKLYN,11226,,,2
51870,1064,ROGERS,AVE,BROOKLYN,11226,,,2
51871,1140,ROGERS,AVE,BROOKLYN,11226,,,2
51872,1179,ROGERS,AVE,BROOKLYN,11226,,,2
51873,1181,ROGERS,AVE,BROOKLYN,11226,,,2
51875,1222,ROGERS,AVE,BROOKLYN,11226,,,2
51876,678,ROGERS,AVE,BROOKLYN,11226,,,2
51877,682,ROGERS,AVE,BROOKLYN,11226,,,2
51878,688,ROGERS,AVE,BROOKLYN,11226,,,2
51879,690,ROGERS,AVE,BROOKLYN,11226,,,2
51880,703,ROGERS,AVE,BROOKLYN,11226,,,2
51881,806,ROGERS,AVE,BROOKLYN,11226,,,2
51882,810,ROGERS,AVE,BROOKLYN,11226,,,2
51883,390,RUGBY,RD,BROOKLYN,11226,,,2
51884,400,RUGBY,RD,BROOKLYN,11226,,,2
51885,1,SAINT PAULS,CT,BROOKLYN,11226,,,2
51886,20,SAINT PAULS,CT,BROOKLYN,11226,,,2
51887,21,SAINT PAULS,CT,BROOKLYN,11226,,,2
51888,32,SAINT PAULS,PL,BROOKLYN,11226,,,2
51889,38,SAINT PAULS,PL,BROOKLYN,11226,,,2
51890,39,SAINT PAULS,PL,BROOKLYN,11226,,,2
51891,48,SAINT PAULS,PL,BROOKLYN,11226,,,2
51892,57,SAINT PAULS,PL,BROOKLYN,11226,,,2
51893,67,SAINT PAULS,PL,BROOKLYN,11226,,,2
51894,68,SAINT PAULS,PL,BROOKLYN,11226,,,2
51895,73,SAINT PAULS,PL,BROOKLYN,11226,,,2
51896,3014,SNYDER,AVE,BROOKLYN,11226,,,2
51897,3203,SNYDER,AVE,BROOKLYN,11226,,,2
51898,3209,SNYDER,AVE,BROOKLYN,11226,,,2
51899,3213,SNYDER,AVE,BROOKLYN,11226,,,2
51900,25,TENNIS,CT,BROOKLYN,11226,,,2
51901,35,TENNIS,CT,BROOKLYN,11226,,,2
51902,2225,TILDEN,AVE,BROOKLYN,11226,,,2
51903,2330,TILDEN,AVE,BROOKLYN,11226,,,2
51904,2819,TILDEN,AVE,BROOKLYN,11226,,,2
51905,101,WOODRUFF,AVE,BROOKLYN,11226,,,2
51906,111,WOODRUFF,AVE,BROOKLYN,11226,,,2
51907,174,WOODRUFF,AVE,BROOKLYN,11226,,,2
51908,180,WOODRUFF,AVE,BROOKLYN,11226,,,2
51909,19,WOODRUFF,AVE,BROOKLYN,11226,,,2
51910,20,WOODRUFF,AVE,BROOKLYN,11226,,,2
51911,25,WOODRUFF,AVE,BROOKLYN,11226,,,2
51912,40,WOODRUFF,AVE,BROOKLYN,11226,,,2
51913,48,WOODRUFF,AVE,BROOKLYN,11226,,,2
51914,54,WOODRUFF,AVE,BROOKLYN,11226,,,2
51915,7,WOODRUFF,AVE,BROOKLYN,11226,,,2
51916,79,WOODRUFF,AVE,BROOKLYN,11226,,,2
51917,80,WOODRUFF,AVE,BROOKLYN,11226,,,2
51918,83,WOODRUFF,AVE,BROOKLYN,11226,,,2
51919,87,WOODRUFF,AVE,BROOKLYN,11226,,,2
51920,91,WOODRUFF,AVE,BROOKLYN,11226,,,2
51921,95,WOODRUFF,AVE,BROOKLYN,11226,,,2
51922,6913,11TH,AVE,BROOKLYN,11228,,,2
51923,7402,11TH,AVE,BROOKLYN,11228,,,2
51924,6920,12TH,AVE,BROOKLYN,11228,,,2
51925,6905,13TH,AVE,BROOKLYN,11228,,,2
51926,7402,13TH,AVE,BROOKLYN,11228,,,2
51927,6907,14TH,AVE,BROOKLYN,11228,,,2
51928,6911,14TH,AVE,BROOKLYN,11228,,,2
51929,7705,14TH,AVE,BROOKLYN,11228,,,2
51930,7719,14TH,AVE,BROOKLYN,11228,,,2
51931,6909,15TH,AVE,BROOKLYN,11228,,,2
51932,6922,15TH,AVE,BROOKLYN,11228,,,2
51933,7017,15TH,AVE,BROOKLYN,11228,,,2
51934,8794,15TH,AVE,BROOKLYN,11228,,,2
51935,1157,70TH,ST,BROOKLYN,11228,,,2
51936,1167,70TH,ST,BROOKLYN,11228,,,2
51937,1221,70TH,ST,BROOKLYN,11228,,,2
51938,1223,70TH,ST,BROOKLYN,11228,,,2
51939,1227,70TH,ST,BROOKLYN,11228,,,2
51940,1229,70TH,ST,BROOKLYN,11228,,,2
51941,1253,70TH,ST,BROOKLYN,11228,,,2
51942,1301,70TH,ST,BROOKLYN,11228,,,2
51943,1405,70TH,ST,BROOKLYN,11228,,,2
51944,1417,70TH,ST,BROOKLYN,11228,,,2
51945,725,70TH,ST,BROOKLYN,11228,,,2
51946,1105,72ND,ST,BROOKLYN,11228,,,2
51947,1429,72ND,ST,BROOKLYN,11228,,,2
51948,1433,72ND,ST,BROOKLYN,11228,,,2
51949,1462,72ND,ST,BROOKLYN,11228,,,2
51950,801,72ND,ST,BROOKLYN,11228,,,2
51951,902,72ND,ST,BROOKLYN,11228,,,2
51952,920,72ND,ST,BROOKLYN,11228,,,2
51953,1538,73RD,ST,BROOKLYN,11228,,,2
51954,1552,73RD,ST,BROOKLYN,11228,,,2
51955,901,73RD,ST,BROOKLYN,11228,,,2
51956,923,73RD,ST,BROOKLYN,11228,,,2
51957,1251,75TH,ST,BROOKLYN,11228,,,2
51958,1469,75TH,ST,BROOKLYN,11228,,,2
51959,8514,7TH,AVE,BROOKLYN,11228,,,2
51960,901,80TH,ST,BROOKLYN,11228,,,2
51961,910,81ST,ST,BROOKLYN,11228,,,2
51962,915,84TH,ST,BROOKLYN,11228,,,2
51963,675,86TH,ST,BROOKLYN,11228,,,2
51964,665,88TH,ST,BROOKLYN,11228,,,2
51965,6908,8TH,AVE,BROOKLYN,11228,,,2
51966,6914,8TH,AVE,BROOKLYN,11228,,,2
51967,623,90TH,ST,BROOKLYN,11228,,,2
51968,1561,BATH,AVE,BROOKLYN,11228,,,2
51969,99,BAY(10TH,ST,BROOKLYN,11228,,,2
51970,163,BAY(7TH,ST,BROOKLYN,11228,,,2
51974,124,PARROTT,PL,BROOKLYN,11228,,,2
51993,4190,BEDFORD,AVE,BROOKLYN,11229,,,2
51994,1629,E(12TH,ST,BROOKLYN,11229,,,2
51995,1680,E(12TH,ST,BROOKLYN,11229,,,2
51996,1745,E(12TH,ST,BROOKLYN,11229,,,2
51997,1833,E(12TH,ST,BROOKLYN,11229,,,2
51998,1855,E(12TH,ST,BROOKLYN,11229,,,2
51999,1860,E(12TH,ST,BROOKLYN,11229,,,2
52000,1877,E(12TH,ST,BROOKLYN,11229,,,2
52001,2069,E(12TH,ST,BROOKLYN,11229,,,2
52002,2077,E(12TH,ST,BROOKLYN,11229,,,2
52003,2323,E(12TH,ST,BROOKLYN,11229,,,2
52004,2355,E(12TH,ST,BROOKLYN,11229,,,2
52005,1625,E(13TH,ST,BROOKLYN,11229,,,2
52006,1654,E(13TH,ST,BROOKLYN,11229,,,2
52007,1660,E(13TH,ST,BROOKLYN,11229,,,2
52008,1668,E(13TH,ST,BROOKLYN,11229,,,2
52009,1670,E(13TH,ST,BROOKLYN,11229,,,2
52010,1672,E(13TH,ST,BROOKLYN,11229,,,2
52011,1674,E(13TH,ST,BROOKLYN,11229,,,2
52012,1720,E(13TH,ST,BROOKLYN,11229,,,2
52013,1735,E(13TH,ST,BROOKLYN,11229,,,2
52014,1746,E(13TH,ST,BROOKLYN,11229,,,2
52015,1755,E(13TH,ST,BROOKLYN,11229,,,2
52016,1776,E(13TH,ST,BROOKLYN,11229,,,2
52017,1780,E(13TH,ST,BROOKLYN,11229,,,2
52018,1820,E(13TH,ST,BROOKLYN,11229,,,2
52019,1840,E(13TH,ST,BROOKLYN,11229,,,2
52020,2044,E(13TH,ST,BROOKLYN,11229,,,2
52021,2135,E(13TH,ST,BROOKLYN,11229,,,2
52022,2153,E(13TH,ST,BROOKLYN,11229,,,2
52023,2176,E(13TH,ST,BROOKLYN,11229,,,2
52024,2180,E(13TH,ST,BROOKLYN,11229,,,2
52025,2299,E(13TH,ST,BROOKLYN,11229,,,2
52026,2365,E(13TH,ST,BROOKLYN,11229,,,2
52027,1703,E(14TH,ST,BROOKLYN,11229,,,2
52028,1707,E(14TH,ST,BROOKLYN,11229,,,2
52029,1730,E(14TH,ST,BROOKLYN,11229,,,2
52030,1750,E(14TH,ST,BROOKLYN,11229,,,2
52031,1770,E(14TH,ST,BROOKLYN,11229,,,2
52032,1829,E(14TH,ST,BROOKLYN,11229,,,2
52033,1862,E(14TH,ST,BROOKLYN,11229,,,2
52034,1890,E(14TH,ST,BROOKLYN,11229,,,2
52035,2105,E(14TH,ST,BROOKLYN,11229,,,2
52036,2115,E(14TH,ST,BROOKLYN,11229,,,2
52037,2129,E(14TH,ST,BROOKLYN,11229,,,2
52038,2137,E(14TH,ST,BROOKLYN,11229,,,2
52039,1618,E(15TH,ST,BROOKLYN,11229,,,2
52040,1700,E(15TH,ST,BROOKLYN,11229,,,2
52041,1704,E(15TH,ST,BROOKLYN,11229,,,2
52042,1718,E(15TH,ST,BROOKLYN,11229,,,2
52043,1723,E(15TH,ST,BROOKLYN,11229,,,2
52044,1985,E(15TH,ST,BROOKLYN,11229,,,2
52045,2015,E(15TH,ST,BROOKLYN,11229,,,2
52046,2066,E(15TH,ST,BROOKLYN,11229,,,2
52048,2175,E(15TH,ST,BROOKLYN,11229,,,2
52049,1745,E(16TH,ST,BROOKLYN,11229,,,2
52050,1781,E(16TH,ST,BROOKLYN,11229,,,2
52051,2035,E(16TH,ST,BROOKLYN,11229,,,2
52052,2075,E(16TH,ST,BROOKLYN,11229,,,2
52053,2119,E(16TH,ST,BROOKLYN,11229,,,2
52054,1671,E(17TH,ST,BROOKLYN,11229,,,2
52056,1710,E(17TH,ST,BROOKLYN,11229,,,2
52057,1781,E(17TH,ST,BROOKLYN,11229,,,2
52058,1815,E(17TH,ST,BROOKLYN,11229,,,2
52059,1837,E(17TH,ST,BROOKLYN,11229,,,2
52060,1953,E(17TH,ST,BROOKLYN,11229,,,2
52061,1955,E(17TH,ST,BROOKLYN,11229,,,2
52062,1959,E(17TH,ST,BROOKLYN,11229,,,2
52063,1961,E(17TH,ST,BROOKLYN,11229,,,2
52064,2049,E(17TH,ST,BROOKLYN,11229,,,2
52065,2146,E(17TH,ST,BROOKLYN,11229,,,2
52066,2147,E(17TH,ST,BROOKLYN,11229,,,2
52067,2148,E(17TH,ST,BROOKLYN,11229,,,2
52068,2152,E(17TH,ST,BROOKLYN,11229,,,2
52069,2164,E(17TH,ST,BROOKLYN,11229,,,2
52070,2201,E(17TH,ST,BROOKLYN,11229,,,2
52071,1632,E(18TH,ST,BROOKLYN,11229,,,2
52072,1675,E(18TH,ST,BROOKLYN,11229,,,2
52073,1717,E(18TH,ST,BROOKLYN,11229,,,2
52074,1730,E(18TH,ST,BROOKLYN,11229,,,2
52075,1745,E(18TH,ST,BROOKLYN,11229,,,2
52076,1764,E(18TH,ST,BROOKLYN,11229,,,2
52077,1775,E(18TH,ST,BROOKLYN,11229,,,2
52078,1812,E(18TH,ST,BROOKLYN,11229,,,2
52079,1836,E(18TH,ST,BROOKLYN,11229,,,2
52080,1902,E(18TH,ST,BROOKLYN,11229,,,2
52081,1970,E(18TH,ST,BROOKLYN,11229,,,2
52082,2044,E(18TH,ST,BROOKLYN,11229,,,2
52083,2050,E(18TH,ST,BROOKLYN,11229,,,2
52084,2083,E(18TH,ST,BROOKLYN,11229,,,2
52085,2222,E(18TH,ST,BROOKLYN,11229,,,2
52086,1654,E(19TH,ST,BROOKLYN,11229,,,2
52087,1656,E(19TH,ST,BROOKLYN,11229,,,2
52088,1814,E(19TH,ST,BROOKLYN,11229,,,2
52089,2060,E(19TH,ST,BROOKLYN,11229,,,2
52090,2136,E(19TH,ST,BROOKLYN,11229,,,2
52091,2245,E(19TH,ST,BROOKLYN,11229,,,2
52092,2177,E(21ST,ST,BROOKLYN,11229,,,2
52093,2237,E(21ST,ST,BROOKLYN,11229,,,2
52094,2239,E(21ST,ST,BROOKLYN,11229,,,2
52095,2249,E(21ST,ST,BROOKLYN,11229,,,2
52096,1672,E(22ND,ST,BROOKLYN,11229,,,2
52097,1680,E(22ND,ST,BROOKLYN,11229,,,2
52098,2195,E(22ND,ST,BROOKLYN,11229,,,2
52099,1581,E(24TH,ST,BROOKLYN,11229,,,2
52100,1525,E(26TH,ST,BROOKLYN,11229,,,2
52101,2118,FORD,ST,BROOKLYN,11229,,,2
52102,2265,GERRITSEN,AVE,BROOKLYN,11229,,,2
52103,1200,GRAVESEND(NECK,RD,BROOKLYN,11229,,,2
52104,2015,HOMECREST,AVE,BROOKLYN,11229,,,2
52105,2017,HOMECREST,AVE,BROOKLYN,11229,,,2
52106,2037,HOMECREST,AVE,BROOKLYN,11229,,,2
52107,2039,HOMECREST,AVE,BROOKLYN,11229,,,2
52108,2134,HOMECREST,AVE,BROOKLYN,11229,,,2
52109,2277,HOMECREST,AVE,BROOKLYN,11229,,,2
52110,2000,KINGS,HWY,BROOKLYN,11229,,,2
52111,2020,KINGS,HWY,BROOKLYN,11229,,,2
52112,2300,KINGS,HWY,BROOKLYN,11229,,,2
52113,2301,KINGS,HWY,BROOKLYN,11229,,,2
52114,2320,KINGS,HWY,BROOKLYN,11229,,,2
52115,2410,KINGS,HWY,BROOKLYN,11229,,,2
52116,2424,KINGS,HWY,BROOKLYN,11229,,,2
52117,2425,KINGS,HWY,BROOKLYN,11229,,,2
52118,2520,KINGS,HWY,BROOKLYN,11229,,,2
52119,2626,KINGS,HWY,BROOKLYN,11229,,,2
52120,2728,KINGS,HWY,BROOKLYN,11229,,,2
52121,2828,KINGS,HWY,BROOKLYN,11229,,,2
52122,2922,NOSTRAND,AVE,BROOKLYN,11229,,,2
52123,2984,NOSTRAND,AVE,BROOKLYN,11229,,,2
52124,3165,NOSTRAND,AVE,BROOKLYN,11229,,,2
52125,3178,NOSTRAND,AVE,BROOKLYN,11229,,,2
52126,3202,NOSTRAND,AVE,BROOKLYN,11229,,,2
52127,3203,NOSTRAND,AVE,BROOKLYN,11229,,,2
52128,3280,NOSTRAND,AVE,BROOKLYN,11229,,,2
52129,3310,NOSTRAND,AVE,BROOKLYN,11229,,,2
52130,3315,NOSTRAND,AVE,BROOKLYN,11229,,,2
52131,3323,NOSTRAND,AVE,BROOKLYN,11229,,,2
52132,3380,NOSTRAND,AVE,BROOKLYN,11229,,,2
52133,3395,NOSTRAND,AVE,BROOKLYN,11229,,,2
52134,2123,OCEAN,AVE,BROOKLYN,11229,,,2
52135,2145,OCEAN,AVE,BROOKLYN,11229,,,2
52136,2157,OCEAN,AVE,BROOKLYN,11229,,,2
52137,2197,OCEAN,AVE,BROOKLYN,11229,,,2
52138,2200,OCEAN,AVE,BROOKLYN,11229,,,2
52139,2233,OCEAN,AVE,BROOKLYN,11229,,,2
52140,2234,OCEAN,AVE,BROOKLYN,11229,,,2
52141,2246,OCEAN,AVE,BROOKLYN,11229,,,2
52142,2249,OCEAN,AVE,BROOKLYN,11229,,,2
52143,2258,OCEAN,AVE,BROOKLYN,11229,,,2
52144,2261,OCEAN,AVE,BROOKLYN,11229,,,2
52145,2282,OCEAN,AVE,BROOKLYN,11229,,,2
52146,2285,OCEAN,AVE,BROOKLYN,11229,,,2
52147,2300,OCEAN,AVE,BROOKLYN,11229,,,2
52148,2330,OCEAN,AVE,BROOKLYN,11229,,,2
52149,2331,OCEAN,AVE,BROOKLYN,11229,,,2
52150,2350,OCEAN,AVE,BROOKLYN,11229,,,2
52151,2370,OCEAN,AVE,BROOKLYN,11229,,,2
52152,2387,OCEAN,AVE,BROOKLYN,11229,,,2
52153,2435,OCEAN,AVE,BROOKLYN,11229,,,2
52154,2530,OCEAN,AVE,BROOKLYN,11229,,,2
52155,2540,OCEAN,AVE,BROOKLYN,11229,,,2
52156,2566,OCEAN,AVE,BROOKLYN,11229,,,2
52157,2630,OCEAN,AVE,BROOKLYN,11229,,,2
52158,2662,OCEAN,AVE,BROOKLYN,11229,,,2
52159,2678,OCEAN,AVE,BROOKLYN,11229,,,2
52160,2686,OCEAN,AVE,BROOKLYN,11229,,,2
52161,2701,OCEAN,AVE,BROOKLYN,11229,,,2
52162,2704,OCEAN,AVE,BROOKLYN,11229,,,2
52163,2709,OCEAN,AVE,BROOKLYN,11229,,,2
52164,2718,OCEAN,AVE,BROOKLYN,11229,,,2
52165,2765,OCEAN,AVE,BROOKLYN,11229,,,2
52166,2770,OCEAN,AVE,BROOKLYN,11229,,,2
52167,1719,QUENTIN,RD,BROOKLYN,11229,,,2
52168,1811,QUENTIN,RD,BROOKLYN,11229,,,2
52169,1900,QUENTIN,RD,BROOKLYN,11229,,,2
52170,1909,QUENTIN,RD,BROOKLYN,11229,,,2
52171,1925,QUENTIN,RD,BROOKLYN,11229,,,2
52172,1075,SHEEPSHEAD(BAY,RD,BROOKLYN,11229,,,2
52173,1103,SHEEPSHEAD(BAY,RD,BROOKLYN,11229,,,2
52174,596,ARGYLE,RD,BROOKLYN,11230,,,2
52175,611,ARGYLE,RD,BROOKLYN,11230,,,2
52176,612,ARGYLE,RD,BROOKLYN,11230,,,2
52177,646,ARGYLE,RD,BROOKLYN,11230,,,2
52222,1320,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52223,1456,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52224,1458,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52225,1462,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52226,1464,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52227,1466,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52228,1468,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52229,1470,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52230,1474,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52231,1476,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52232,1478,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52233,1824,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52234,1855,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52235,1863,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52236,1867,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52237,1871,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52238,1889,CONEY(ISLAND,AVE,BROOKLYN,11230,,,2
52239,1376,E(10TH,ST,BROOKLYN,11230,,,2
52240,1491,E(10TH,ST,BROOKLYN,11230,,,2
52241,1493,E(10TH,ST,BROOKLYN,11230,,,2
52242,1495,E(10TH,ST,BROOKLYN,11230,,,2
52243,1499,E(10TH,ST,BROOKLYN,11230,,,2
52244,1501,E(10TH,ST,BROOKLYN,11230,,,2
52245,702,E(10TH,ST,BROOKLYN,11230,,,2
52246,759,E(10TH,ST,BROOKLYN,11230,,,2
52248,820,E(10TH,ST,BROOKLYN,11230,,,2
52249,829,E(10TH,ST,BROOKLYN,11230,,,2
52250,1280,E(12TH,ST,BROOKLYN,11230,,,2
52251,1335,E(12TH,ST,BROOKLYN,11230,,,2
52253,816,E(12TH,ST,BROOKLYN,11230,,,2
52254,960,E(12TH,ST,BROOKLYN,11230,,,2
52255,1013,E(13TH,ST,BROOKLYN,11230,,,2
52256,1053,E(13TH,ST,BROOKLYN,11230,,,2
52257,1256,E(13TH,ST,BROOKLYN,11230,,,2
52258,1259,E(13TH,ST,BROOKLYN,11230,,,2
52259,1550,E(13TH,ST,BROOKLYN,11230,,,2
52260,1561,E(13TH,ST,BROOKLYN,11230,,,2
52261,1580,E(13TH,ST,BROOKLYN,11230,,,2
52262,800,E(13TH,ST,BROOKLYN,11230,,,2
52263,1030,E(14TH,ST,BROOKLYN,11230,,,2
